,ID,TEXT,PET,LABEL,EUPH_STATUS
449,450,"Nilüfer’in uzun zamandır alzheimer hastası olan annesi Zeynep Lütfiye Yumlu, 97 yaşında [PET_BOUNDARY]hayata gözlerini yumdu[PET_BOUNDARY]. Anne Yumlu’nun cenazesi bugün Çengelköy ’deki Kerem Aydınlar Camii’nde öğle namazına müteakiben kılınacak cenaze namazının ardından Edirnekapı Mezarlığı’nda toprağa verilecek. Önceki gün Vodafone FreeZone’un düzenlediği 17. Liselerarası Müzik Yarışması’nın final gecesi sahneye çıkacağı açıklanan Nilüfer annesinin vefatından dolayı törene katılamadı.",hayata gözlerini yummak,1,always_euph
1786,1787,"Saadetin tek başına kaldığı büyük konağa yerleşir. Bu değişiklik korkutucu olayların başlangıcı olacaktır. [PET_BOUNDARY]Üç harfliler[PET_BOUNDARY] film serisinin 2016 yılında vizyona giren filmi olan Üç Harfliler: Karabüyü, anne ve babasının vefatının ardından,",üç harfli,1,sometimes_euph
356,357,"Bandırmaspor ve Oyak Renault yenilgilerinden sonra, teknik heyetin hedeflediği 9 puanlık galibiyet serisini yakaladıklarını, yeni hedefin rakiplerle puan farkını açmak olduğunu söyleyen Çetinel, "" Çok iyi bir ekibiz ve lig sonunda ipi [PET_BOUNDARY]göğüsleyeceğimize[PET_BOUNDARY] inanıyorum"" diye konuştu. Etiketler:",göğüs,0,sometimes_euph
541,542,"Brezilyalı kulüpler, internet sitelerinden yaptıkları bildiride Brezilya Futbol Federasyonu'ndan talepte bulunarak, Chapecoense'nin 2017 sezonunda ücretsiz futbolcu kiralayabilmesini ve üç sezon boyunca küme düşmekten muaf tutulmasını istedi. Atletico Nacional Kulübü de, Sudamericana Kupası gelirinin uçak kazasında hayatını [PET_BOUNDARY]kaybeden[PET_BOUNDARY] Chapecoenseli futbolcu ve teknik heyetin ailelerine verilmesini talep etti.",kaybetmek,1,sometimes_euph
437,438,"Sinema Sanatları ve Bilimleri Akademisi'nin eski başkanı ve Oscar adayı usta yönetmen Arthur Hiller hayatını kaybetti. Hiller, Los Angeles'ta doğal sebeplerle 92 yaşında [PET_BOUNDARY]hayata gözlerini yumdu[PET_BOUNDARY]. 50 yıllık kariyeri boyunca 33 önemli filme imza atan Hiller, en çok ""Love Story"" (Aşk Hikâyesi) filmiyle tanınıyordu. Unutulmaz bir aşk hikayesini anlatan film, 1971'de En İyi Film, En İyi Yönetmen ve En İyi Erkek Oyuncu dahil olmak üzere 7 dalda Oscar'a aday olmuştu.",hayata gözlerini yummak,1,always_euph
1025,1026,"633309        Mezuniyet programında öğrencilere onur belgeleri verilirken [PET_BOUNDARY]aramızdan ayrılacak[PET_BOUNDARY] olan öğretmenlere, servis rehberlerine ve servis şöförlerine göstermiş oldukları özveriden dolayı başarı ve teşekkür belgeleri verildi.",aramızdan ayrıldı,0,sometimes_euph
798,799,"Maç öncesi taraftarların kendilerini ""Welcome to Hell (Cehenneme hoş geldiniz)"" pankartıyla karşılamasını unutamadığını ifade eden Giggs şunları söyledi: ""Orada geçirdiğimiz 48 saat dün gibi aklımda. O gün, taraftarlar, takım otobüsüne çeşitli maddeler fırlatmıştı. Bizi [PET_BOUNDARY]uyutmamak[PET_BOUNDARY] için otelin önünde gece boyunca tezahürat yapmış ve odadaki telefonları arayıp durmuşlardı.""",uyutmak,0,sometimes_euph
382,383,çoğu  [PET_BOUNDARY]hakkın rahmetine kavuşmuş[PET_BOUNDARY] gibi anlatılıyor ama öyle değil.,hakkın rahmetine kavuşmak,1,always_euph
414,415,"Kumarhane kralı Adelson’ın bağışının ortaya çıkmasının ardından Demokrat Parti’nin kampanya ekibi, Romney’yi Adelson hakkında ortaya atılan iddialardan yola çıkarak ‘Çinli [PET_BOUNDARY]hayat kadınlarının[PET_BOUNDARY] paralarını’ kabul etmekle itham etti. Demokrat Parti’nin bu açıklamasının ardından Adelson’ın avukatı harekete geçti. Avukat, müvekkilinin ""kadın pazarlamakla"" itham edildiğini, Demokratların özür dilemesi gerektiğini söyledi. Etiketler: Haber , Haberler , Mitt Romney , ABD",hayat kadını,1,always_euph
569,570,"Şanlıurfa'nın Ceylanpınar ilçesinde iki polis memurunun evlerinde ölü bulunması haberi üzerine lira ve borsa değer [PET_BOUNDARY]kaybetti[PET_BOUNDARY]. Sabah açılışta 2.68 lira dolayında hareket eden dolar, haberin ardından 2.71 lirayı da aşarak 2.7125 liraya kadar tırmandı. Aynı haber Borsa İstanbul'da da hisse senetlerine satış getirdi ve Endeks'teki kayıplar yüzde 1.0 düzeyini aştı. Borsa İstanbul Endeksi 81 bin 031 puana kadar geriled",kaybetmek,0,sometimes_euph
758,759,"Asker gibi giyinen, silahlanmış National Socialist Movement adlı hareketin Florida ayağında 10’ar 20’lik yerel ""gönüllüler"" eğitimler düzenleyerek, [PET_BOUNDARY]siyahi[PET_BOUNDARY]lerden gelebilecek ırkçı bir ayaklanmaya karşı savunma amacıyla hazırlandıklarını söylüyorlar. ""Yaptıklarımız tamamen Florida kanunlarına uygun"" diyorlar. ABD ’nin Oklahama eyaletinde de üç siyahi öldürüldü, iki siyahi yaralandı. Polis saldırılarda nefret suçundan şüpheleniyor. Etiketler: ABD",siyahi,1,sometimes_euph
327,328,"Kırım’ın başkenti Simferepol’deki parlamento binası önünde savaş karşıtı bir gösteri düzenleyen FEMEN üyeleri, Rusya Devlet Başkanı Vladimir Putin’i protesto etti. [PET_BOUNDARY]Göğüslerinin[PET_BOUNDARY] üzerinde ‘Putin’in Savaşını Durdurun’ yazan FEMEN aktivistlerini, Kırım İçişleri Bakanlığı’na bağlı ‘öz savunma güçleri’ engellenmek isteyince arbede yaşandı. FEMEN EYLEMİNDEN KARELER",göğüs,0,sometimes_euph
747,748,"AA Edinilen bilgiye göre, Chicago polisi, kentin güneyinde aile içi şiddet ihbarı üzerine gittiği binada mühendislik fakültesi öğrencisi 19 yaşındaki Quintonio LeGrier ve 55 yaşındaki Bettie R. Jones’u silahla vurarak öldürdü. Yapılan açıklamada, gencin tehlike oluşturması üzerine vurulduğu, kadının ölümünün ise ""kazara"" meydana geldiği belirtildi. İki kurbanın da [PET_BOUNDARY]siyahi[PET_BOUNDARY] ve silahsız olduğu ifade edildi. Etiketler: ABD",siyahi,1,sometimes_euph
1243,1244,"yorgun ve ketum. Yüreği konuştu dili yerine. Anlamadım anlaşamadım. Vay be hırsa bak adam hırsından öldü Hiç korkmadı [PET_BOUNDARY]dört kolludan[PET_BOUNDARY] sözünden dönmedi, nede hırsından. Doğrumu yanlışmı bu insan diye bakmadı. Hem beğendi kadını, hemde kendine",dört kollu,1,sometimes_euph
998,999,"456401        Hasta madde bağımlısı ve ruhsal hastalığa sahip ise, ruhsal hastalığının sebebinin [PET_BOUNDARY]madde[PET_BOUNDARY] kullanımına ilişkin olup olmadığı doğrulanmalıdır.",madde,1,sometimes_euph
342,343,"Başbakan Recep Tayyip Erdoğan, rahatsızlığı bulunan sanatçı Murat [PET_BOUNDARY]Göğebakan[PET_BOUNDARY]'ı ziyaret etti. Başbakan Erdoğan, Haliç Kongre Merkezi'ndeki programın ardından Göğebakan'ın Levent Binbirçiçek Sokağı'ndaki evine geldi. Erdoğan, Göğebakan'a yaklaşık 50 dakika süren bir ziyarette bulundu. Çıkışta, AKP üyesi olduğunu söyleyen bir kişiyle tokalaşan Erdoğan, AKP Genel Başkan Danışmanı Binali Yıldırım ile bir süre konuştuktan sonra buradan ayrıldı.",göğüs,0,sometimes_euph
2157,2158,benden idrar tahlili kan tahlili röntgen ve işeme testi istedi. İşeme testini psiklojik olarak veremedim. Yani aşırı [PET_BOUNDARY]sıkıştım[PET_BOUNDARY] ancak bir türlü idrarımı yapamadım. Ancak evde 5 10 sn geçtikten sonra rahat rahat yapabiliyordum. Doktor da gerek yok,sıkışmak,1,sometimes_euph
171,172,"New England Journal of Medicine tıp dergisinin haberine göre, adı belirtilmeyen bir erkek, partneriyle [PET_BOUNDARY]cinsel ilişkiye girmek[PET_BOUNDARY] isterken penisinden bir anda ses geldi. Kısa bir süre sonra cinsel organında meydana gelen kanama ve ağrılarla hastaneye kaldırılan adam acil olarak ameliyata alındı. ""Corpus cavernosa"" adı verilen ve penisin erekte olmasını sağlayan süngerimsi doku ameliyatla dikildi. Tıp dergisine göre hasta altı ay sonra tamamen eski sağlığına kavuşmayı başardı. Etiketler: ABD , Boston",cinsel ilişkiye girmek,1,always_euph
544,545,"Kısa adı GRU olan Rus Askeri İstihbarat Teşkilatı’nın Başkanı İgor Sergun, ani bir şekilde hayatını [PET_BOUNDARY]kaybetti[PET_BOUNDARY]. 59 yaşında olan Sergun’un 3 Ocak’ta hayatını kaybettiği bildirildi. GRU başkanının neden öldüğü ise henüz açıklanmadı. İgor Sergun, Putin’e en yakın isimlerden birisi olarak biliniyordu. Rusya Devlet Başkanı Vladimir Putin, Savunma Bakanı Sergey Şoygu ve Rusya Başbakan Yardımcısı Dmitri Rogozin, Sergun’un ailesine ve yakınlarına taziyede bulundu.",kaybetmek,1,sometimes_euph
1977,1978,", değişik sebeplerden dolayı, linkler biraz değer kaybetti. Bazı siteler dışarıya link verme konusunda oldukça [PET_BOUNDARY]eli sıkıyken[PET_BOUNDARY], bazıları da spamın önüne geçmek için linkleri engelliyor. Tüm bunlarla birlikte linkler alınıp satılıyor ve bu da",eli sıkı,1,sometimes_euph
632,633,"Özellikle Sarı - Lacivertli cephede, bir sonraki iç saha mücadelesinin Beşiktaş ile oynanacak olması nedeniyle endişe daha büyüktü. Ancak korkulan olmadı. Taraftarlar arasında herhangi bir sorun yaşanmadı. Sarı - Lacivertli tribünler de son derece dikkatli davranarak, takımlarına tribün kapama cezası getirecek bir davranışta bulunmadı. Ne sahaya yabancı [PET_BOUNDARY]madde[PET_BOUNDARY] atıldı, ne de küfürlü tezahürat yapıldı. Fenerbahçe, bir sonraki derbisi olan Beşiktaş karşılaşmasını 3 Aralık tarihinde oynayacak. (Fanatik)",madde,0,sometimes_euph
2337,2338,dokunacak olsaydı? O teyze hastaneye ölmek üzere olan oğluyla helalleşmeye gidiyor olsaydı? O oğul annesine küs [PET_BOUNDARY]hayata veda etseydi[PET_BOUNDARY]? O teyze hayata küsüp kıyısına geldiği rahmet denizini terk eyleyip inkâr sularına dalsaydı acısından? Kader işte,hayata veda etmek,1,sometimes_euph
1041,1042,401542        Fındık'ta ise fındık fiyatını belirlemek başta olmak üzere; Bulancak [PET_BOUNDARY]fındık kırma[PET_BOUNDARY] fabrikalarının sayıları ile ilçede iş alanı olarak çok kişiye ekmek kapısıydı.,fındık kırmak,0,sometimes_euph
1141,1142,"olmuyor ama sosyal sorunlara yol açıyor. "" 2021 Şubat Ay'ı Evde Bakım Maaşı Yatan İller Listesi Yine ayın 1 i ve yine [PET_BOUNDARY]aybaşı[PET_BOUNDARY] olduğundan mütevellit "" Kayıt Bulunamadı "" ibaresi belirmiştir edevlette ama muhtemelen birkaç güne düzelir ok [",aybaşı,0,sometimes_euph
140,141,"Ercan Özdiken (34), ayrı yaşadığı ve boşanmak için dava açan eşi Yeşim Özdiken'i  (27), işe giderken yolunu kesti. Boşanma davasından vazgeçmesini istediği eşine yeniden [PET_BOUNDARY]birlikte olmayı[PET_BOUNDARY] teklif eden Ercan Özdiken, bir süre bu konuda tartıştığı eşini ikna edemeyince yanında taşıdığı av tüfeği ile ateş ederek öldürdü. Ercan Özdiken, daha sonra aynı silahla intihar etti. Öldürülen Yeşim Özdiken ile Ercan Özdiken'in cesetleri, otopsi için Uşak Devlet Hastanesi morguna kaldırıldı.",birlikte olmak,0,sometimes_euph
2251,2252,"? Geleceğin haşere kontrol sistemleri için çalışıyoruz. Amacımız enerji dostu, çevreci, insan sağlığını koruyan ve [PET_BOUNDARY]ekonomik[PET_BOUNDARY] bir sistem sunmaktır. Dr. Rengin TÜRKGÜLER, Girişimsel Radyoloji Uzmanı GİRİŞİMSEL RADYOLOJİ Girişimsel",ekonomik,1,sometimes_euph
693,694,"Mardin'in Nusaybin ilçesinde terör örgütü PKK'ye yönelik operasyonda yaralanan polis memuru Serkan Yılmaz, tedavi gördüğü Gülhane Askeri Tıp Akademisinde (GATA) şehit oldu. Alınan bilgiye göre, Fırat Mahallesi'ndeki operasyonda yaralanarak GATA'da tedavi altına alınan Özel Harekat Polisi Yılmaz, kurtarılamadı. Şehit polisin [PET_BOUNDARY]naaşı[PET_BOUNDARY], yarın GATA'da düzenlenecek törenin ardından memleketi Kahramanmaraş'a götürülecek.",naaş,1,always_euph
2286,2287,"insanlar ön plana geçti. İşletmeler,her şeyi bilen insanlar yerine b MAĞAZA PERSONELİNE DİKKAT! Perakendeciler,""[PET_BOUNDARY]eli uzun[PET_BOUNDARY]"" müşterilere karşı mağazaları güvenlik ağı ile donatırken,yapılan araştırmalar stoklarda çıkan açıkların yüzde",eli uzun,1,sometimes_euph
1858,1859,"başlattığı direniş günüdür 21 Mart... Bektaşi inancının en önemli doğuş günü olan Sultan Nevruz'dur 21 Mart.. [PET_BOUNDARY]Hakka yürüyenin[PET_BOUNDARY] devriyesinin tamamlandığı, topraktan farklı bir canlı olarak yeniden dünyaya geldiği gündür. Tohum olup toprağa",hakka yürümek,1,sometimes_euph
215,216,"IMF ile işbirliği askıya alınan ve Rusya ile AB arasında kalan Ukrayna, içinde bulunduğu [PET_BOUNDARY]ekonomik[PET_BOUNDARY] darboğazdan çıkabilecek mi? Türk Ukrayna İşadamları Derneği (TUİD) Başkan Vekili Burak Pehlivan'ın konuyla ilgili değerlendirmeleri, Avrasya Haber Portalı'nda: http: /  / www.avrasya - haber.net / ukrayna / ukrayna - da - yeni - hukumet - ve - 2013 - de - ulkeyi - bekleyen - zorluklar",ekonomik,0,sometimes_euph
2094,2095,"karşılanmadığını söyledi. Yemek, su ve kullanmaları gereken ilaçların kendilerine verilmediğini, yine [PET_BOUNDARY]tuvalet ihtiyaçlarının karşılanmadığını[PET_BOUNDARY] söyledi. Babam bu yolculuğun canlarına kasıt olduğunu ve 'belki yolda ölürsünüz' anlayışı güdüldüğünü söyledi""",tuvalet ihtiyacını karşılamak,0,sometimes_euph
586,587,"Çin Ulusal Sel ve Kuraklıkla Mücadele Yönetim Merkezi tarafından yapılan açıklamaya göre, 120 milyon kişinin yaşamını olumsuz etkileyen sellerde 367 kişi de [PET_BOUNDARY]kayboldu[PET_BOUNDARY]. Sellerin yol açtığı doğrudan ekonomik zarar da 152 milyar 400 milyon yüene (22,5 milyar ABD doları) ulaştı. Öte yandan, ülkenin kuzeybatısındaki Gansu eyaletinde, su basan kömür ocağında mahsur kalan 13 işçinin öldüğü açıklandı. Pazar günü Ciuçien şehrindeki madeni su basmış, 16 işçiden 3'ü kurtulmayı başarmıştı.",kaybetmek,0,sometimes_euph
1843,1844,"talebesini bırakarak 1997 yılında Rabbi'nin çağrısına uyan hoca efendi, onbinlerce talebesi, seveniyle birlikte [PET_BOUNDARY]son yolculuk[PET_BOUNDARY] töreniyle İstanbul'da defnedilmiştir. Bir başka derleme Asıl adı Mahmut Mazhar Bayram olan Mahmut hocamız, 1914",son yolculuk,1,sometimes_euph
35,36,"""Istakoz işine  giren sosyetenin kamberi Sema Çelebi, [PET_BOUNDARY]aybaşında[PET_BOUNDARY] iş görüşmeleri için Amerika'ya gitmiş .""",aybaşı,0,sometimes_euph
173,174,"DIŞ HABERLER SERVİSİ Ross, Sheen’in kendisine şiddet uyguladığı ve sürekli olarak tehdit ettiği iddiasıyla mahkemeye gitmişti. Ross’un avukatı David Ring ""Ross’un güvenliği için Los Angeles Polis Departmanı kadınla iletişime geçti ve Sheen’i uzakta tutmak için ‘yasaklama emri’ çıkardı"" dedi. Eski porno yıldızı Ross, Sheen’in HIV pozitif olduğunu belirtmeden [PET_BOUNDARY]cinsel ilişkiye girdiği[PET_BOUNDARY] suçlamasında da bulunuyor. Etiketler: ABD , Los Angeles",cinsel ilişkiye girmek,1,always_euph
279,280,"Fatih Mahallesi 825 Sokak'ta zihinsel [PET_BOUNDARY]engelli[PET_BOUNDARY] Mehmet H'nın evinden kötü kokular gelmesi üzerine mahalle sakinleri durumu belediyeye bildirdi. Üç gün önce temizlenen evin yeniden çöple doldurulduğunu tespit eden ekipler, Mehmet H. ile kendisi gibi zihinsel engelli olan annesi Hatice H'nın engellemesiyle karşılaştı. İlçe Emniyet Müdürlüğü ekiplerinin de ikna edemediği anne ve oğlu, biber gazı kullanılarak evden çıkarıldı. Belediyesi ekipleri, evden 7 kamyon dolusu çöp çıkardı.",engelli,1,sometimes_euph
487,488,"BATMAN (AA)  -  Gerçüş Kaymakamlığı Sosyal Yardımlaşma ve Dayanışma Vakfı (SYDV) tarafından [PET_BOUNDARY]ihtiyaç sahibi[PET_BOUNDARY] ailelere kömür yardımında bulunuldu. İlçede bulunan ihtiyaç sahibi ailelerin kış aylarında mağduriyetinin giderilmesi için başlatılan çalışma kapsamında kömür dağıtımına başlandı. Çalışma kapsamında 2 bin aileye kömür yardımı yapılacağı belirtildi. Etiketler: Batman , Batman Haberleri « önceki haber sonraki haber »",ihtiyaç sahibi,1,sometimes_euph
182,183,"ABD'nin Alabama eyaleti yargıçlarından Herman Thomas, az ceza vaadiyle erkek mahkumların 'kalçalarına tahta bir kürekle vurmak' ve 'cinsel ilişkide bulunmakla' suçlandı. Thomas, suçlu bulunduğu takdirde ömür boyu hapis yatacak. İstifa eden ve dün mahkemeye çıkan Thomas, siyah olduğu için iftiraya uğradığını iddia etti. Kendisiyle ilgili bir linç politikası yürütüldüğünü ileri süren eski yargıcın, odasına çağırdığı mahkumlarla [PET_BOUNDARY]cinsel ilişkiye girdiği[PET_BOUNDARY] ileri sürülüyor.",cinsel ilişkiye girmek,1,always_euph
1178,1179,kalanımı verilecek? >> Oku Günah mı? Zina sayılır mı? Bir çocuğun annesi ve babası evlemip bosanmişlar anne ve baba [PET_BOUNDARY]birlikte olmuşlar[PET_BOUNDARY] zinaya girermi? >> Oku 2019 Nisan Yağmurları Ne Zaman Başlıyor? 2019 Şifalı Nisan Yağmurları Ne zaman Başlıyor?2019,birlikte olmak,1,sometimes_euph
363,364,"Altınokta Körler Derneği'nden yapılan açıklamaya göre, [PET_BOUNDARY]görme engellilerin[PET_BOUNDARY] sorunları için çalışan, bu alanda birçok yenilik getiren Altınokta Körler Derneğinin 31. Olağan Genel Kurulu yapıldı. Yeni dönem başkan ve yöneticilerinin seçildiği kongrede, Genel Başkanlığa Suha Sağlam yeniden seçildi.",görme engelli,1,always_euph
2434,2435,"İran Ordusu Hava Kuvvetleri Komutanı Tuğgeneral Hasan Şah Safi, hedefe isabeti ve tahrip gücü bakımından çok daha gelişmiş ""Gasid - 2"" adlı akıllı bombayı çok yakında test edeceklerini söyledi. Tuğgeneral Şah Safi, benzer özelliklere sahip ""Gasid - 1"" adlı akıllı bombanın ise seri üretiminin yapıldığını ve ordunun bu alandaki [PET_BOUNDARY]ihtiyaçlarının karşılandığını[PET_BOUNDARY] belirtti. Söz konusu bombaların yerli savunma sanayi bünyesinde ve İranlı uzmanlarca üretildiği ifade edildi.",ihtiyacını karşılamak,0,sometimes_euph
2132,2133,. Bir de bir öneri... Küçüklerle uğraşarak zaman yitirme bence. Didişmeyi ve sıkışınca sıvışmayı severler. Sen [PET_BOUNDARY]inme[PET_BOUNDARY] o seviyelere. Bilirimki gönlün ve aklın gibi temiz ciğerlerin dayanmaz onların kokularına. Sana ve yeni hemşehrine,inme,0,sometimes_euph
1859,1860,". ""Yunus Emre Miladi (1240-41)de doğmuş, 82-87 sene yaşamış (1329-30) da vefat etmiştir. Hacı Bektaş-i Veli'nin [PET_BOUNDARY]hakka yürümesinde[PET_BOUNDARY] Yunus'un yaşı takriben 35'dir. Ahi Evranın 1267'de vefatında henüz 21 yaşında. "" Mustafa Tatçı nerede doğduğu,",hakka yürümek,1,sometimes_euph
